# Avida tasks data
# Mon Nov 22 17:30:19 2010
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

367 611 0 0 0 0 0 0 0 0 
369 639 0 0 0 0 0 0 0 0 
373 642 0 0 0 0 0 0 0 0 
376 677 0 0 0 0 0 0 0 0 
379 685 0 0 0 0 0 0 0 0 
382 717 0 0 0 0 0 0 0 0 
384 750 0 0 0 0 0 0 0 0 
387 766 0 0 0 0 0 0 0 0 
388 768 0 0 0 0 0 0 0 0 
393 783 0 0 0 0 0 0 0 0 
395 796 0 0 0 0 0 0 0 0 
397 814 0 0 0 0 0 0 0 0 
401 826 0 0 0 0 0 0 0 0 
403 829 0 0 0 0 0 0 0 0 
405 838 0 0 0 0 0 0 0 0 
408 876 0 0 0 0 0 0 0 0 
410 880 0 0 0 0 0 0 0 0 
412 884 0 0 0 0 0 0 0 0 
415 904 0 0 0 0 0 0 0 0 
417 917 0 0 0 0 0 0 0 0 
418 942 0 0 0 0 0 0 0 0 
421 949 0 0 0 0 0 0 0 0 
423 973 0 0 0 0 0 0 0 0 
425 991 0 0 0 0 0 0 0 0 
428 1015 0 0 0 0 0 0 0 0 
430 1035 0 0 0 0 0 0 0 0 
432 1055 0 0 0 0 0 0 0 0 
434 1080 0 0 0 0 0 0 0 0 
436 1084 0 0 0 0 0 0 0 0 
438 1097 0 0 0 0 0 0 0 0 
440 1108 0 0 0 0 0 0 0 0 
444 1133 0 0 0 0 0 0 0 0 
446 1130 0 0 0 0 0 0 0 0 
449 1158 0 0 0 0 0 0 0 0 
453 1175 0 0 0 0 0 0 0 0 
456 1178 0 0 0 0 0 0 0 0 
458 1173 0 0 0 0 0 0 0 0 
461 1174 0 0 0 0 0 0 0 0 
463 1188 0 0 0 0 0 0 0 0 
466 1222 0 0 0 0 0 0 0 0 
469 1236 0 0 0 0 0 0 0 0 
471 1248 0 0 0 0 0 0 0 0 
475 1254 0 0 0 0 0 0 0 0 
478 1262 0 0 0 0 0 0 0 0 
481 1275 0 0 0 0 0 0 0 0 
483 1287 0 0 0 0 0 0 0 0 
486 1295 0 0 0 0 0 0 0 0 
489 1312 0 0 0 0 0 0 0 0 
493 1350 0 0 0 0 0 0 0 0 
494 1364 0 0 0 0 0 0 0 0 
497 1385 0 0 0 0 0 0 0 0 
500 1368 0 0 0 0 0 0 0 0 
503 1399 0 0 0 0 0 0 0 0 
506 1414 0 0 0 0 0 0 0 0 
508 1419 0 0 0 0 0 0 0 0 
511 1423 0 0 0 0 0 0 0 0 
514 1455 0 0 0 0 0 0 0 0 
516 1460 0 0 0 0 0 0 0 0 
518 1484 0 0 0 0 0 0 0 0 
521 1488 0 0 0 0 0 0 0 0 
524 1491 2 0 0 0 0 0 0 0 
527 1487 3 0 0 0 0 0 0 0 
530 1492 2 0 0 0 0 0 0 0 
533 1507 2 0 0 0 0 0 0 0 
535 1527 2 0 0 0 0 0 0 0 
538 1556 1 0 0 0 0 0 0 0 
541 1572 2 0 0 0 0 0 0 0 
544 1591 2 0 0 0 0 0 0 0 
547 1619 3 0 0 0 0 0 0 0 
550 1611 5 0 0 0 0 0 0 0 
554 1608 5 0 0 0 0 0 0 0 
556 1618 6 0 0 0 0 0 0 0 
559 1621 4 0 0 0 0 0 0 0 
562 1619 4 0 0 0 0 0 0 0 
566 1633 3 0 0 0 0 0 0 0 
569 1644 3 0 0 0 0 0 0 0 
573 1625 3 0 0 0 0 0 0 0 
576 1634 3 0 0 0 0 0 0 0 
578 1647 3 0 0 0 0 0 0 0 
581 1668 4 0 0 0 0 0 0 0 
584 1673 2 0 0 0 0 0 0 0 
587 1675 1 0 0 0 0 0 0 0 
590 1688 1 0 0 0 0 0 0 0 
592 1704 1 0 0 0 0 0 0 0 
596 1705 1 0 0 0 0 0 0 0 
599 1696 1 0 0 0 0 0 0 0 
603 1720 0 0 0 0 0 0 0 0 
607 1749 0 0 0 0 0 0 0 0 
611 1752 0 0 0 0 0 0 0 0 
618 1749 0 0 0 0 0 0 0 0 
622 1740 2 0 0 0 0 0 0 0 
627 1756 2 0 0 0 0 0 0 0 
630 1758 2 0 0 0 0 0 0 0 
635 1770 3 0 0 0 0 0 0 0 
641 1776 7 0 0 0 0 0 0 0 
644 1785 7 0 0 0 0 0 0 0 
648 1808 6 0 0 0 0 0 0 0 
653 1832 10 0 0 0 0 0 0 0 
657 1838 14 0 0 0 0 0 0 0 
662 1839 14 0 0 0 0 0 0 0 
667 1844 14 0 0 0 0 0 0 0 
675 1853 20 0 0 0 0 0 0 0 
685 1845 17 0 2 0 0 0 0 0 
692 1840 22 0 4 0 0 0 0 0 
700 1845 34 0 5 0 0 0 0 0 
708 1821 46 0 6 0 0 0 0 0 
714 1816 48 0 3 0 0 0 0 0 
721 1785 52 0 2 0 0 0 0 0 
732 1805 59 0 0 0 0 0 0 0 
738 1801 60 0 0 0 0 0 0 0 
745 1795 67 0 0 0 0 0 0 0 
751 1806 74 0 0 0 0 0 0 0 
760 1812 84 0 0 0 0 0 0 0 
770 1787 95 0 0 0 0 0 0 0 
777 1764 107 0 6 0 0 0 0 0 
786 1750 111 0 21 0 0 0 0 0 
794 1751 118 0 28 0 0 0 0 0 
805 1740 114 0 37 0 0 0 0 0 
812 1722 113 0 50 0 0 0 0 0 
820 1716 115 0 60 0 0 0 0 0 
827 1702 123 0 68 0 0 0 0 0 
834 1695 130 0 73 0 0 0 0 0 
840 1696 120 0 92 0 0 0 0 0 
847 1684 127 0 113 0 0 0 0 0 
853 1662 128 0 126 0 0 0 0 0 
861 1635 132 0 148 0 0 0 0 0 
867 1656 135 0 158 0 0 0 0 0 
874 1655 145 0 184 0 0 0 0 0 
879 1652 144 0 191 0 0 0 0 0 
885 1617 153 0 200 0 0 0 0 0 
893 1620 154 0 217 0 0 0 0 0 
900 1626 145 0 223 0 0 0 0 0 
910 1598 151 0 246 0 0 0 0 0 
916 1596 141 0 253 0 0 0 0 0 
925 1570 139 0 266 0 0 0 0 0 
934 1552 147 0 288 0 0 0 0 0 
941 1541 152 0 302 0 0 0 0 0 
949 1526 156 0 313 0 0 0 0 0 
954 1485 177 0 326 0 0 0 0 0 
960 1488 185 0 328 0 0 0 0 0 
965 1483 207 0 342 0 0 0 0 0 
970 1464 211 0 373 0 0 0 0 0 
974 1449 209 0 402 0 0 0 0 0 
979 1422 214 0 413 0 0 0 0 0 
984 1406 218 0 431 0 0 0 0 0 
989 1401 208 0 424 0 0 0 0 0 
995 1388 226 0 452 0 0 0 0 0 
1000 1372 235 0 453 0 0 0 0 0 
1005 1377 239 0 443 0 0 0 0 0 
1012 1375 239 0 459 0 0 0 0 0 
1019 1381 251 0 456 0 0 0 0 0 
1025 1341 233 0 487 0 0 0 0 0 
1032 1331 232 0 507 0 0 0 0 0 
1040 1317 237 0 520 0 0 0 0 0 
1044 1314 249 0 512 0 0 0 0 0 
1052 1310 249 0 543 0 0 0 0 0 
1057 1291 253 0 551 0 0 0 0 0 
1063 1264 257 0 565 0 0 0 0 0 
1069 1262 266 0 569 0 0 0 0 0 
1076 1241 266 0 582 0 0 0 0 0 
1082 1250 260 0 605 0 0 0 0 0 
1088 1237 259 0 626 0 0 0 0 0 
1091 1208 259 0 651 0 0 0 0 0 
1097 1201 263 0 660 0 0 0 0 0 
1099 1199 265 0 673 0 0 0 0 0 
1106 1186 268 0 680 0 0 0 0 0 
1111 1184 286 0 676 0 0 0 0 0 
1115 1175 288 2 695 0 0 0 0 0 
1120 1175 313 2 695 0 0 0 0 0 
1124 1162 312 2 699 0 0 0 0 0 
1131 1150 312 6 703 0 0 0 0 0 
1134 1146 322 11 696 0 0 0 0 0 
1138 1144 330 10 687 0 0 0 0 0 
1141 1130 333 18 691 0 0 0 0 0 
1149 1109 349 18 694 0 13 0 0 0 
1151 1099 378 14 687 0 32 0 0 0 
1153 1099 389 14 683 0 37 0 0 0 
1156 1095 386 23 682 0 51 0 0 0 
1157 1096 392 22 682 0 52 0 0 0 
1159 1076 401 22 687 0 65 0 0 0 
1161 1066 409 23 688 0 86 0 0 0 
1162 1060 412 23 700 0 102 0 0 0 
1163 1040 409 23 713 0 109 0 0 0 
1164 1029 407 23 727 0 121 0 0 0 
1165 1026 405 23 727 0 129 0 0 0 
1166 1024 405 25 728 0 133 0 0 0 
1167 1022 410 23 722 0 155 0 0 0 
1169 1003 404 28 724 0 184 0 0 0 
1170 992 396 31 727 0 194 0 0 0 
1172 990 407 32 722 0 207 0 0 0 
1173 978 419 35 725 0 224 0 0 0 
1174 975 425 35 725 0 235 0 0 0 
1175 966 438 37 722 0 244 0 0 0 
1177 958 439 37 718 0 263 0 0 0 
1178 945 451 37 718 0 270 0 0 0 
1179 939 459 37 723 0 285 0 0 0 
1181 929 465 35 708 0 299 0 0 0 
1183 915 473 40 697 0 314 0 0 0 
1184 916 484 41 688 0 325 0 0 0 
1186 910 502 43 690 0 336 0 0 0 
1188 910 507 43 685 0 354 0 0 0 
1190 906 520 38 664 0 371 0 0 0 
1193 902 525 38 647 0 393 0 0 0 
1194 894 530 39 645 0 402 0 0 0 
1196 892 553 38 624 0 418 0 0 0 
1198 887 563 48 625 0 421 0 0 0 
1201 882 573 52 627 0 433 0 0 0 
1202 886 583 51 608 0 440 0 0 0 
1204 880 596 51 602 0 458 0 0 0 
1205 877 609 53 606 0 469 0 0 0 
1207 876 604 59 603 0 477 0 0 0 
1208 866 603 64 619 0 486 0 0 0 
1210 864 608 67 609 0 492 0 0 0 
1213 862 613 81 608 0 494 0 0 0 
1214 861 616 86 617 0 500 0 0 0 
1217 857 624 92 613 0 512 0 0 0 
1220 849 629 99 618 0 509 0 0 0 
1223 844 641 100 612 0 511 0 0 0 
1226 834 644 105 601 0 516 0 0 0 
1228 829 636 101 586 0 519 0 0 0 
1231 839 649 95 571 0 543 0 0 0 
1233 838 668 96 560 0 548 0 0 0 
1235 832 676 83 555 0 566 0 0 0 
1239 832 692 85 534 0 598 0 0 0 
1241 826 711 84 517 0 600 0 0 0 
1242 829 716 83 523 0 595 0 0 0 
1244 824 718 79 516 0 607 0 0 0 
1246 823 723 78 502 0 612 0 0 0 
1249 823 730 81 503 0 617 0 0 0 
1251 820 730 84 517 0 630 0 0 0 
1252 816 729 85 516 0 633 0 0 0 
1253 812 739 82 513 1 642 0 0 0 
1254 805 735 83 508 1 656 0 0 0 
1255 794 744 84 509 2 664 0 0 0 
1256 796 758 88 508 5 666 0 0 0 
1257 797 762 88 510 8 661 0 0 0 
1259 807 780 83 503 15 672 0 0 0 
1261 799 784 86 511 18 693 0 0 0 
1262 797 785 85 504 20 691 0 0 0 
1263 799 791 88 501 25 678 0 0 0 
1265 793 798 89 489 28 667 0 0 0 
1267 782 815 90 487 29 684 0 0 0 
1268 780 823 90 487 34 686 0 0 0 
1271 789 831 93 487 39 687 0 0 0 
1274 783 863 92 477 36 707 0 0 0 
1275 786 867 88 475 40 710 0 0 0 
1278 780 878 81 480 41 716 0 0 0 
1281 760 901 79 473 46 733 0 0 0 
1282 755 911 79 480 45 747 0 0 0 
1283 746 900 82 483 45 741 0 0 0 
1288 728 928 80 465 42 749 0 0 0 
1289 732 941 80 464 48 755 0 0 0 
1291 725 954 81 465 54 772 0 0 0 
1292 719 961 81 462 52 781 0 0 0 
1293 709 966 80 454 53 793 0 0 0 
1294 701 975 79 452 52 809 0 0 0 
1295 706 982 79 456 55 819 0 0 0 
1296 707 1000 79 450 60 828 0 0 0 
1297 706 1002 81 454 64 834 0 0 0 
1299 698 1014 83 455 69 850 0 0 0 
1301 695 1018 84 457 71 860 0 0 0 
1302 692 1017 84 458 76 864 0 0 0 
1303 691 1017 88 466 82 868 0 0 0 
1305 691 1017 87 471 87 872 0 0 0 
1306 692 1026 88 468 92 876 0 0 0 
1308 673 1030 87 469 93 898 0 0 0 
1309 667 1034 87 472 93 903 0 0 0 
1311 659 1049 90 481 96 921 0 0 0 
1312 652 1053 88 481 96 931 0 0 0 
1314 649 1054 90 484 104 940 0 0 0 
1315 649 1057 91 484 105 944 0 0 0 
1316 646 1054 92 489 106 945 0 0 0 
1319 643 1064 95 485 109 950 0 0 0 
1320 639 1064 95 491 110 951 0 0 0 
1322 634 1078 95 495 113 974 0 0 0 
1323 626 1074 97 498 114 978 0 0 0 
1326 610 1068 100 498 116 993 0 0 0 
1328 599 1083 98 478 111 1006 0 0 0 
1329 597 1082 98 489 117 1012 0 0 0 
1330 595 1079 98 493 122 1014 0 0 0 
1332 600 1091 102 501 132 1023 0 0 0 
1334 592 1087 104 496 131 1017 0 0 0 
1335 590 1084 102 499 128 1033 0 0 0 
1337 576 1083 103 508 128 1048 0 0 0 
1338 570 1084 101 509 125 1056 0 0 0 
1339 565 1088 103 521 127 1069 0 0 0 
1340 566 1090 103 519 129 1068 0 0 0 
1342 556 1092 103 518 135 1064 0 0 0 
1344 559 1091 102 522 135 1060 0 0 0 
1346 556 1092 98 525 144 1057 0 0 0 
1348 559 1101 99 517 159 1059 0 0 0 
1349 562 1102 101 518 162 1074 0 0 0 
1351 563 1110 97 508 164 1069 0 0 0 
1353 552 1113 98 518 167 1082 0 0 0 
1355 538 1118 99 531 158 1102 0 0 0 
1356 541 1120 102 537 158 1097 0 0 0 
1357 532 1118 96 536 161 1103 0 0 0 
1359 523 1124 96 546 166 1122 0 0 0 
1360 517 1122 99 557 168 1124 0 0 0 
1361 513 1126 99 560 170 1128 0 0 0 
1363 511 1139 94 570 182 1155 0 0 0 
1364 514 1136 94 571 188 1149 0 0 0 
1366 508 1144 95 565 195 1162 0 0 0 
1368 493 1139 95 576 186 1179 0 0 0 
1370 487 1145 93 587 189 1198 0 0 0 
1371 486 1138 92 583 192 1195 0 0 0 
1373 481 1140 92 588 208 1209 0 0 0 
1374 480 1143 92 588 210 1214 0 0 0 
1376 463 1134 90 598 200 1228 0 0 0 
1378 463 1125 88 602 203 1233 0 0 0 
1380 463 1130 82 609 213 1247 0 0 0 
1381 468 1121 83 616 211 1241 0 0 0 
1383 463 1124 85 618 218 1238 0 0 0 
1384 470 1122 86 621 222 1245 0 0 0 
1387 464 1116 86 618 223 1254 0 0 0 
1390 464 1138 87 614 234 1249 0 0 0 
1391 464 1145 86 617 233 1251 0 0 0 
1393 462 1146 79 626 232 1265 0 0 0 
1395 458 1156 79 622 236 1273 0 0 0 
1397 452 1160 76 633 243 1296 0 0 0 
1399 453 1158 76 633 243 1286 0 0 0 
1400 448 1166 77 640 241 1296 0 0 0 
1403 448 1183 73 646 248 1320 0 0 0 
1404 441 1187 73 650 248 1330 0 0 0 
1407 446 1183 73 655 248 1336 0 0 0 
1408 439 1186 74 654 249 1343 0 0 0 
1411 449 1199 72 648 257 1343 0 0 0 
1414 449 1195 69 665 251 1361 0 0 0 
1416 455 1206 62 655 263 1358 0 0 0 
1418 449 1200 59 653 259 1375 0 0 0 
1420 443 1197 53 661 260 1389 0 0 0 
1422 443 1197 50 660 262 1391 0 0 0 
1425 436 1193 55 664 251 1404 0 0 0 
1429 422 1189 54 660 247 1431 0 0 0 
1431 421 1175 53 660 243 1431 0 0 0 
1433 410 1175 54 670 232 1438 0 0 0 
1436 402 1175 53 673 224 1444 0 0 0 
1439 426 1175 49 671 228 1440 0 0 0 
1441 425 1175 46 662 227 1451 0 0 0 
1444 420 1174 45 678 239 1463 0 0 0 
1448 429 1160 49 700 240 1459 0 0 0 
1450 431 1157 53 703 248 1444 0 0 0 
1452 432 1168 48 697 256 1454 0 0 0 
1454 435 1179 50 690 256 1456 0 0 0 
1457 434 1198 48 690 262 1463 0 0 0 
1460 438 1185 41 691 261 1476 0 0 0 
1461 436 1177 43 703 259 1477 0 0 0 
1463 443 1196 41 700 281 1484 0 0 0 
1466 440 1192 38 693 289 1494 0 0 0 
1468 435 1199 37 694 286 1497 0 0 0 
1471 433 1212 36 695 289 1503 0 0 0 
1474 437 1215 34 697 300 1510 0 0 0 
1475 445 1212 32 691 304 1510 0 0 0 
1479 454 1203 34 697 321 1518 0 0 0 
1481 449 1209 36 702 320 1519 0 0 0 
1484 451 1204 29 704 318 1524 0 0 0 
1488 477 1205 28 703 338 1512 0 0 0 
1491 471 1222 29 701 341 1514 0 0 0 
1495 485 1227 23 699 358 1523 0 0 0 
1498 488 1232 19 686 363 1515 0 0 0 
1501 496 1222 18 692 361 1516 0 0 0 
1504 489 1226 19 699 368 1535 0 0 0 
1508 512 1235 17 707 368 1528 0 0 0 
1512 505 1215 18 712 378 1512 0 0 0 
1515 517 1232 17 716 394 1506 0 0 0 
1519 520 1219 15 717 387 1498 0 0 0 
1522 518 1202 14 722 398 1493 0 0 0 
1525 531 1196 13 733 398 1496 0 0 0 
1531 539 1181 13 743 412 1493 0 0 0 
1534 535 1165 12 756 421 1476 0 0 0 
1540 554 1173 9 762 444 1478 0 0 0 
1544 569 1183 8 752 448 1468 0 0 0 
1549 576 1173 4 765 436 1485 0 0 0 
1552 585 1167 6 771 446 1485 0 0 0 
1558 581 1158 4 770 449 1497 0 0 0 
1561 594 1165 2 781 461 1508 0 0 0 
1567 595 1161 3 782 454 1513 0 0 0 
1571 598 1148 3 785 442 1510 0 0 0 
1575 603 1152 3 780 454 1518 0 0 0 
1580 607 1150 4 781 458 1522 0 0 0 
1587 606 1148 3 790 471 1521 0 0 0 
1593 630 1153 3 778 484 1505 0 0 0 
1598 641 1150 2 781 488 1501 0 0 0 
1602 648 1147 4 787 495 1492 0 0 0 
1609 640 1137 5 780 501 1491 0 0 0 
1616 628 1129 7 780 499 1471 0 0 0 
1623 641 1142 6 787 513 1505 0 0 0 
1627 646 1141 5 806 528 1514 0 0 0 
1635 663 1154 4 775 540 1479 0 0 0 
1643 676 1155 5 788 537 1465 0 0 0 
1649 693 1153 7 784 549 1437 0 0 0 
1653 690 1157 9 781 557 1429 0 0 0 
1656 699 1159 7 790 568 1419 0 0 0 
1664 726 1181 4 779 595 1396 0 0 0 
1668 750 1190 4 782 609 1396 0 0 0 
1673 759 1201 3 780 618 1389 0 0 0 
1682 739 1202 2 764 622 1356 0 0 0 
1688 755 1222 2 760 636 1355 0 0 0 
1697 787 1239 2 752 656 1347 0 0 0 
1703 795 1238 2 750 657 1339 0 0 0 
1708 804 1255 2 752 671 1341 0 0 0 
1717 820 1262 4 729 677 1322 0 0 0 
1722 830 1253 3 747 674 1327 0 0 0 
1728 835 1248 6 736 681 1301 9 0 0 
1733 830 1248 4 743 702 1295 20 0 0 
1738 825 1228 4 743 685 1275 24 0 0 
1741 832 1219 3 752 693 1260 27 0 0 
1747 835 1205 5 757 694 1257 32 0 0 
1750 866 1205 6 758 700 1255 35 0 0 
1755 872 1197 6 762 706 1256 42 0 0 
1759 866 1185 6 746 715 1257 56 0 0 
1762 875 1188 6 741 730 1249 70 0 0 
1766 882 1172 5 746 740 1237 85 0 0 
1771 885 1148 4 730 746 1215 91 0 0 
1775 885 1144 4 719 761 1200 107 0 0 
1782 906 1167 4 717 790 1207 126 0 0 
1786 922 1169 4 716 805 1202 151 0 0 
1788 935 1171 4 706 823 1186 155 0 0 
1792 933 1166 4 691 824 1165 171 0 0 
1794 937 1154 3 683 839 1148 186 0 0 
1797 934 1154 3 683 851 1134 200 0 0 
1803 956 1156 3 696 834 1123 190 0 0 
1806 953 1142 2 699 840 1107 206 0 0 
1810 973 1144 2 690 849 1106 215 0 0 
1814 967 1145 3 684 854 1100 224 0 0 
1818 967 1143 3 681 880 1087 251 0 0 
1822 966 1138 3 660 898 1070 267 0 0 
1828 979 1122 4 662 924 1062 277 0 0 
1834 985 1125 3 653 932 1043 275 0 0 
1839 985 1137 3 652 946 1036 290 0 0 
1843 985 1143 3 644 944 1024 296 0 0 
1848 986 1141 3 648 926 1031 293 0 0 
1852 1005 1138 3 638 941 1029 301 0 0 
1857 992 1125 4 643 942 1024 315 0 0 
1860 1007 1115 3 647 951 1013 324 0 0 
1864 989 1111 3 641 960 1018 340 0 0 
1870 985 1121 2 647 963 1025 352 0 0 
1875 973 1106 2 650 958 1028 350 0 0 
1878 979 1099 2 646 950 1024 357 0 0 
1880 978 1083 2 648 953 1017 354 0 0 
1882 979 1073 1 650 950 1008 355 0 0 
1884 979 1077 3 645 960 993 364 0 0 
1888 959 1067 6 650 970 982 378 0 0 
1892 949 1068 4 644 979 988 373 0 0 
1896 955 1058 4 634 990 975 393 0 0 
1901 961 1060 4 646 996 978 413 0 0 
1904 949 1052 4 638 1004 973 415 0 0 
